component_id,lot_id,component_type,parameter,unit,datasheet_min,datasheet_max,failure_mode,parameter_value_0h,parameter_value_24h,parameter_value_96h,parameter_value_168h,lot_median_0h,lot_median_24h,lot_median_96h,lot_median_168h,lot_mad_0h,lot_mad_24h,lot_mad_96h,lot_mad_168h,robust_z_0h,robust_z_24h,robust_z_96h,robust_z_168h,early_drift_24h,early_pct_drift_24h,early_slope_per_h,predicted_168h_linear,actual_168h,observed_drift_168h,observed_slope_per_h,learned_safety_slope_95p,slope_excess_vs_safety,early_robust_z_max,anomaly_label_early,anomaly_score,future_failure_label_168h,risk_level_168h,qa_recommendation,explanation,split
FPGA_0043,LOT_C03,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.615765,10.488421,13.069131,15.610341,9.76158,10.680307,13.437858,15.962855,0.31363499999999966,0.19188600000000022,0.3398129999999995,0.6864559999999997,-0.31358384776278253,-0.6744907594765952,-0.7318818122600571,-0.3463695205317342,0.872656000000001,9.075263382580594,0.03636066666666671,15.724357000000007,15.610341,5.994576,0.035682000000000005,0.05410567172619048,-0.01842367172619047,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0047,LOT_C03,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,8.671506,10.163019,13.777671,17.785364,9.76158,10.680307,13.437858,15.962855,0.31363499999999966,0.19188600000000022,0.3398129999999995,0.6864559999999997,-2.344269103083809,-1.8182982395178855,0.6744907594765952,1.7907418386071823,1.4915129999999994,17.200161079286566,0.062146374999999976,19.112097,17.785364,9.113858,0.05424915476190476,0.05410567172619048,0.0001434830357142855,2.344269103083809,0,60.4,0,HIGH,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train
FPGA_0051,LOT_C03,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.075215,11.413177,15.021492,18.747255,9.76158,10.680307,13.437858,15.962855,0.31363499999999966,0.19188600000000022,0.3398129999999995,0.6864559999999997,0.6744907594765952,2.5760818553600084,3.1433361860580966,2.735866640668349,1.3379619999999992,13.279736462199557,0.055748416666666634,19.440948999999996,18.747255,8.672039999999999,0.05161928571428571,0.05410567172619048,-0.002486386011904769,2.5760818553600084,0,62.91,0,HIGH,QA REVIEW,Abnormal early drift,train
FPGA_0055,LOT_C03,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.76158,10.680307,13.437858,15.962855,9.76158,10.680307,13.437858,15.962855,0.31363499999999966,0.19188600000000022,0.3398129999999995,0.6864559999999997,0.0,0.0,0.0,0.0,0.9187270000000005,9.411662866052426,0.03828029166666669,16.192669000000002,15.962855,6.201274999999999,0.036912351190476186,0.05410567172619048,-0.01719332053571429,0.0,0,35.0,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0059,LOT_C03,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.207078,10.865767,13.117095,15.276399,9.76158,10.680307,13.437858,15.962855,0.31363499999999966,0.19188600000000022,0.3398129999999995,0.6864559999999997,0.9580699997299528,0.6519029853794887,-0.6366786423179546,-0.6744907594765952,0.6586890000000007,6.453257239731104,0.027445375000000032,14.817901000000004,15.276399,5.069321,0.030174529761904764,0.05410567172619048,-0.023931141964285713,0.9580699997299528,0,45.38,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0062,LOT_D04,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.923944,11.75811,14.120501,16.482986,10.009678,11.857253,19.015894,26.120531,0.33985400000000077,0.4310919999999996,3.4865710000000014,5.425236999999999,1.8144967212497962,-0.15512010746380814,-0.9470328705500062,-1.1981845302868546,0.8341659999999997,7.636124828175609,0.03475691666666666,16.763106,16.482986,5.559042,0.03308953571428571,0.05410567172619048,-0.021016136011904767,1.8144967212497962,0,54.66,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0066,LOT_D04,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,9.475509,11.857253,19.015894,26.120531,10.009678,11.857253,19.015894,26.120531,0.33985400000000077,0.4310919999999996,3.4865710000000014,5.425236999999999,-1.0601377488534829,0.0,0.0,0.0,2.3817439999999994,25.135789539116043,0.0992393333333333,26.147716999999993,26.120531,16.645021999999997,0.09907751190476188,0.05410567172619048,0.04497184017857141,1.0601377488534829,1,46.48,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,train
FPGA_0070,LOT_D04,FPGA,Leakage Current (µA),µA,0.0,50.0,latent_defect,10.349532,12.288345,20.067101,28.278348,10.009678,11.857253,19.015894,26.120531,0.33985400000000077,0.4310919999999996,3.4865710000000014,5.425236999999999,0.6744907594765952,0.6744907594765952,0.2033600944300615,0.2682698704483342,1.9388129999999997,18.73333982638055,0.08078387499999999,23.921222999999998,28.278348,17.928816,0.10671914285714286,0.05410567172619048,0.05261347113095238,0.6744907594765952,1,42.31,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,train
FPGA_0074,LOT_D04,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.777585,10.766046,13.457887,16.160623,10.009678,11.857253,19.015894,26.120531,0.33985400000000077,0.4310919999999996,3.4865710000000014,5.425236999999999,-0.4606230435398741,-1.7073131447027043,-1.0752181334056388,-1.2382622014922144,0.9884609999999991,10.109459544458055,0.04118587499999996,16.696811999999994,16.160623,6.383038000000001,0.03799427380952382,0.05410567172619048,-0.01611139791666666,1.7073131447027043,0,53.5,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0078,LOT_D04,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,10.009678,13.094109,22.502465,31.545768,10.009678,11.857253,19.015894,26.120531,0.33985400000000077,0.4310919999999996,3.4865710000000014,5.425236999999999,0.0,1.9351969946164256,0.6744907594765952,0.6744907594765952,3.0844310000000004,30.814487738766427,0.12851795833333335,31.600695,31.545768,21.53609,0.12819101190476193,0.05410567172619048,0.07408534017857145,1.9351969946164256,1,55.96,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,train
FPGA_0081,LOT_E05,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.46375,10.714025,11.865496,13.082187,9.855918,10.753848,13.444302,16.384326,0.6078319999999984,0.1210880000000003,1.714556,2.855884999999997,0.6744907594765952,-0.22182417344936323,-0.6210879423047164,-0.7798851291306508,0.25027500000000025,2.3918289332218396,0.01042812500000001,12.215675000000001,13.082187,2.618437,0.015585934523809524,0.05410567172619048,-0.03851973720238095,0.6744907594765952,0,24.05,0,NORMAL,PASS,Abnormal early drift,train
FPGA_0085,LOT_E05,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.467566,11.707623,15.523984,19.240211,9.855918,10.753848,13.444302,16.384326,0.6078319999999984,0.1210880000000003,1.714556,2.855884999999997,0.6787252465357876,5.312767773187997,0.8181280119458358,0.6744907594765952,1.2400570000000002,11.846660436628728,0.05166904166666667,19.147965,19.240211,8.772644999999999,0.05221812499999999,0.05410567172619048,-0.0018875467261904866,5.312767773187997,1,92.55,0,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift,train
FPGA_0089,LOT_E05,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.855918,10.753848,13.444302,16.384326,9.855918,10.753848,13.444302,16.384326,0.6078319999999984,0.1210880000000003,1.714556,2.855884999999997,0.0,0.0,0.0,0.0,0.8979299999999988,9.110566869570128,0.03741374999999995,16.14142799999999,16.384326,6.528408000000001,0.03885957142857143,0.05410567172619048,-0.015246100297619046,0.0,0,35.0,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0093,LOT_E05,FPGA,Leakage Current (µA),µA,0.0,50.0,sudden_jump,9.725598,10.874936,18.62079,22.686427,9.855918,10.753848,13.444302,16.384326,0.6078319999999984,0.1210880000000003,1.714556,2.855884999999997,-0.144611727870515,0.6744907594765952,2.0363833683714505,1.488403381014366,1.1493380000000002,11.817658924417811,0.04788908333333334,17.770964,22.686427,12.960828999999999,0.07714779166666666,0.05410567172619048,0.023042119940476183,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train
FPGA_0097,LOT_E05,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,8.81914,9.496032,11.729746,13.765805,9.855918,10.753848,13.444302,16.384326,0.6078319999999984,0.1210880000000003,1.714556,2.855884999999997,-1.1504777317229553,-7.006352975702059,-0.6744907594765952,-0.6184311406080484,0.6768919999999987,7.675260853099039,0.02820383333333328,13.557383999999992,13.765805,4.946664999999999,0.029444434523809522,0.05410567172619048,-0.024661237202380955,7.006352975702059,1,100.0,0,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift,train
FPGA_0104,LOT_F06,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.016182,10.717525,13.105295,15.417457,10.215667,10.987906,13.307329,15.706554,0.12641499999999972,0.2703810000000004,0.20203399999999938,0.28909699999999994,-1.0643577831284925,-0.6744907594765952,-0.6744907594765953,-0.6744907594765952,0.7013429999999996,7.002099203069588,0.029222624999999985,14.925582999999998,15.417457,5.401275,0.03215044642857143,0.05410567172619048,-0.02195522529761905,1.0643577831284925,0,46.53,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0108,LOT_F06,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.342082,11.08158,13.307329,15.753143,10.215667,10.987906,13.307329,15.706554,0.12641499999999972,0.2703810000000004,0.20203399999999938,0.28909699999999994,0.6744907594765952,0.23367857727876776,0.0,0.10869656203023378,0.7394980000000011,7.1503784247698015,0.030812416666666714,15.518568000000007,15.753143,5.411061,0.03220869642857143,0.05410567172619048,-0.021896975297619047,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0112,LOT_F06,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,8.436957,8.742936,9.469276,10.237023,10.215667,10.987906,13.307329,15.706554,0.12641499999999972,0.2703810000000004,0.20203399999999938,0.28909699999999994,-9.490356830982222,-5.600288187047795,-12.813344698820158,-12.76093531987804,0.30597900000000067,3.6266511729288258,0.012749125000000028,10.578810000000004,10.237023,1.800066000000001,0.010714678571428578,0.05410567172619048,-0.0433909931547619,9.490356830982222,1,100.0,0,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift,train
FPGA_0116,LOT_F06,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.215667,11.445475,14.256762,17.225778,10.215667,10.987906,13.307329,15.706554,0.12641499999999972,0.2703810000000004,0.20203399999999938,0.28909699999999994,0.0,1.141448779030129,3.1696832475828067,3.544493888124296,1.2298080000000002,12.038450352776772,0.05124200000000001,18.824323,17.225778,7.010110999999998,0.04172685119047618,0.05410567172619048,-0.012378820535714298,1.141448779030129,0,47.37,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0120,LOT_F06,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.316045,10.987906,13.372961,15.706554,10.215667,10.987906,13.307329,15.706554,0.12641499999999972,0.2703810000000004,0.20203399999999938,0.28909699999999994,0.5355696195446938,0.0,0.21911251336888135,0.0,0.6718609999999998,6.51277694116301,0.027994208333333326,15.019072,15.706554,5.390509,0.032086363095238095,0.05410567172619048,-0.022019308630952382,0.5355696195446938,0,40.8,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0123,LOT_G07,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.809516,10.886385,12.25496,13.589171,10.649934,11.643199,15.66871,18.229086,0.43146400000000007,0.7568139999999985,2.8184250000000013,4.6399149999999985,0.24946828560156636,-0.6744907594765952,-0.8169608310184681,-0.6744907594765952,0.0768690000000003,0.7111234212521661,0.0032028750000000126,11.347599000000002,13.589171,2.779655,0.016545565476190478,0.05410567172619048,-0.03756010625,0.6744907594765952,0,12.28,0,NORMAL,PASS,Within learned lot behavior,train
FPGA_0127,LOT_G07,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,9.286994,11.643199,18.460586,25.339137,10.649934,11.643199,15.66871,18.229086,0.43146400000000007,0.7568139999999985,2.8184250000000013,4.6399149999999985,-2.130630680012772,0.0,0.6681371913762036,1.0335671448522932,2.356204999999999,25.371018867892015,0.0981752083333333,25.780428999999994,25.339137,16.052143,0.09554847023809525,0.05410567172619048,0.04144279851190477,2.130630680012772,1,58.08,0,REVIEW,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train
FPGA_0131,LOT_G07,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,10.21847,12.795716,19.867285,26.764586,10.649934,11.643199,15.66871,18.229086,0.43146400000000007,0.7568139999999985,2.8184250000000013,4.6399149999999985,-0.6744907594765952,1.0271507485851075,1.0047810534143868,1.2407804620370162,2.5772460000000006,25.221447046377794,0.10738525000000003,28.259192000000006,26.764586,16.546116,0.09848878571428572,0.05410567172619048,0.044383113988095246,1.0271507485851075,1,46.13,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,train
FPGA_0135,LOT_G07,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.649934,11.147187,12.850285,14.590543,10.649934,11.643199,15.66871,18.229086,0.43146400000000007,0.7568139999999985,2.8184250000000013,4.6399149999999985,0.0,-0.442057771908956,-0.6744907594765952,-0.5289242650906857,0.4972530000000006,4.6690711886101885,0.020718875000000025,14.130705000000004,14.590543,3.9406090000000003,0.023456005952380954,0.05410567172619048,-0.030649665773809523,0.442057771908956,0,37.47,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0139,LOT_G07,FPGA,Leakage Current (µA),µA,0.0,50.0,lot_outlier,12.247399,13.063728,15.66871,18.229086,10.649934,11.643199,15.66871,18.229086,0.43146400000000007,0.7568139999999985,2.8184250000000013,4.6399149999999985,2.4972544200380073,1.266009460803487,0.0,0.0,0.8163289999999996,6.6653254295054785,0.034013708333333316,17.961701999999995,18.229086,5.981686999999999,0.03560527976190476,0.05410567172619048,-0.01850039196428572,2.4972544200380073,0,62.05,0,HIGH,QA REVIEW,Abnormal early drift,train
FPGA_0142,LOT_H08,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,10.542907,13.60734,22.459252,31.385653,9.632099,10.728248,15.145993,19.442677,0.3702380000000005,0.4940460000000009,1.5099719999999976,2.5025720000000007,1.6592882947113952,3.9306480564218433,3.2667662825264654,3.218859218696105,3.064433000000001,29.06630021492176,0.12768470833333337,31.993938000000007,31.385653,20.842746,0.1240639642857143,0.05410567172619048,0.06995829255952382,3.9306480564218433,1,77.58,1,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift; Drift above learned safety slope,train
FPGA_0146,LOT_H08,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.308732,10.234202,12.077973,14.322549,9.632099,10.728248,15.145993,19.442677,0.3702380000000005,0.4940460000000009,1.5099719999999976,2.5025720000000007,-0.5891022893913337,-0.6744907594765952,-1.370456630910631,-1.379971894250147,0.9254700000000007,9.941955574615328,0.038561250000000026,15.787022000000004,14.322549,5.013817000000001,0.029844148809523817,0.05410567172619048,-0.02426152291666666,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0150,LOT_H08,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.261861,10.728248,15.145993,19.442677,9.632099,10.728248,15.145993,19.442677,0.3702380000000005,0.4940460000000009,1.5099719999999976,2.5025720000000007,-0.6744907594765953,0.0,0.0,0.0,1.466387000000001,15.832530848821863,0.06109945833333338,19.526570000000007,19.442677,10.180816,0.06060009523809524,0.05410567172619048,0.006494423511904761,0.6744907594765953,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train
FPGA_0154,LOT_H08,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.957734,12.285206,16.655965,20.757285,9.632099,10.728248,15.145993,19.442677,0.3702380000000005,0.4940460000000009,1.5099719999999976,2.5025720000000007,2.415010231091231,2.125619444126982,0.6744907594765952,0.35431186328865166,1.3274720000000002,12.11447549283456,0.055311333333333344,20.250038000000004,20.757285,9.799551,0.058330660714285706,0.05410567172619048,0.00422498898809523,2.415010231091231,0,61.16,0,HIGH,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train
FPGA_0158,LOT_H08,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.632099,10.652313,13.923441,16.940105,9.632099,10.728248,15.145993,19.442677,0.3702380000000005,0.4940460000000009,1.5099719999999976,2.5025720000000007,0.0,-0.10366940693954808,-0.5461028595097339,-0.6744907594765952,1.0202139999999993,10.591813892278301,0.04250891666666664,16.773596999999995,16.940105,7.308005999999999,0.043500035714285706,0.05410567172619048,-0.01060563601190477,0.10366940693954808,0,36.12,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0161,LOT_I09,FPGA,Leakage Current (µA),µA,0.0,50.0,sudden_jump,9.751096,10.393348,16.088701,18.416697,9.751096,10.923572,17.388778,24.572242,0.17549499999999973,0.5302240000000005,2.0261200000000024,6.155545,0.0,-0.6744907594765952,-0.43279268903522555,-0.6744907594765952,0.6422519999999992,6.586459614385902,0.026760499999999965,14.246859999999995,18.416697,8.665600999999999,0.05158095833333333,0.05410567172619048,-0.0025247133928571475,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,validation
FPGA_0165,LOT_I09,FPGA,Leakage Current (µA),µA,0.0,50.0,accelerating_drift,10.185902,12.265277,21.597729,33.79544,9.751096,10.923572,17.388778,24.572242,0.17549499999999973,0.5302240000000005,2.0261200000000024,6.155545,1.6711167222141994,1.7067647342322185,1.4011502559521516,1.0106273000722137,2.079374999999999,20.414245100728426,0.08664062499999996,24.74152699999999,33.79544,23.609538,0.1405329642857143,0.05410567172619048,0.08642729255952382,1.7067647342322185,1,53.49,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,validation
FPGA_0169,LOT_I09,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,9.734707,12.293927,19.414898,26.405498,9.751096,10.923572,17.388778,24.572242,0.17549499999999973,0.5302240000000005,2.0261200000000024,6.155545,-0.06298885470846506,1.7432100106795407,0.6744907594765952,0.20087810774757175,2.55922,26.28964590305594,0.10663416666666665,27.649247,26.405498,16.670791,0.09923089880952382,0.05410567172619048,0.045125227083333344,1.7432100106795407,1,53.88,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,validation
FPGA_0173,LOT_I09,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.304031,10.740982,12.576282,14.16786,9.751096,10.923572,17.388778,24.572242,0.17549499999999973,0.5302240000000005,2.0261200000000024,6.155545,2.1251291950835727,-0.23227026270563192,-1.602069019612891,-1.1400549451047173,0.43695100000000053,4.240583127127631,0.01820629166666669,13.362688000000004,14.16786,3.863828999999999,0.022998982142857137,0.05410567172619048,-0.03110668958333334,2.1251291950835727,0,52.71,0,REVIEW,QA REVIEW,Abnormal early drift,validation
FPGA_0177,LOT_I09,FPGA,Leakage Current (µA),µA,0.0,50.0,latent_defect,9.575601,10.923572,17.388778,24.572242,9.751096,10.923572,17.388778,24.572242,0.17549499999999973,0.5302240000000005,2.0261200000000024,6.155545,-0.6744907594765952,0.0,0.0,0.0,1.3479709999999994,14.077142520871528,0.05616545833333331,19.011397999999996,24.572242,14.996640999999999,0.08926572023809523,0.05410567172619048,0.035160048511904754,0.6744907594765952,1,42.31,0,REVIEW,QA REVIEW,Abnormal early drift; Drift above learned safety slope,validation
FPGA_0184,LOT_J10,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,8.611946,9.224359,11.059099,13.09457,9.932008,10.704569,13.389481,16.086077,0.10677500000000073,0.48978000000000144,1.3216509999999992,2.146535,-8.338746157210839,-2.038441682152901,-1.1892860710207065,-0.9400004325154498,0.6124130000000001,7.111203437643479,0.025517208333333336,12.898837,13.09457,4.4826239999999995,0.02668228571428571,0.05410567172619048,-0.027423386011904766,8.338746157210839,1,100.0,0,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift,validation
FPGA_0188,LOT_J10,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.038783,10.704569,12.433052,13.939542,9.932008,10.704569,13.389481,16.086077,0.10677500000000073,0.48978000000000144,1.3216509999999992,2.146535,0.6744907594765952,0.0,-0.4881035330775226,-0.6744907594765952,0.6657859999999989,6.632138576956977,0.027741083333333288,14.699284999999993,13.939542,3.900758999999999,0.023218803571428564,0.05410567172619048,-0.030886868154761913,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,validation
FPGA_0192,LOT_J10,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.864509,10.583994,13.389481,16.086077,9.932008,10.704569,13.389481,16.086077,0.10677500000000073,0.48978000000000144,1.3216509999999992,2.146535,-0.426386811275207,-0.16604745666194903,0.0,0.0,0.7194850000000006,7.2936727007902835,0.02997854166666669,14.900904000000004,16.086077,6.2215679999999995,0.037033142857142855,0.05410567172619048,-0.017072528869047622,0.426386811275207,0,39.62,0,REVIEW,QA REVIEW,Abnormal early drift,validation
FPGA_0196,LOT_J10,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.932008,11.194349,15.050728,18.883081,9.932008,10.704569,13.389481,16.086077,0.10677500000000073,0.48978000000000144,1.3216509999999992,2.146535,0.0,0.6744907594765952,0.8478000248993234,0.8788831079945473,1.262341000000001,12.709826653381684,0.05259754166666671,18.768395000000005,18.883081,8.951073000000001,0.05328019642857144,0.05410567172619048,-0.0008254752976190396,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,validation
