component_id,lot_id,component_type,parameter,unit,datasheet_min,datasheet_max,failure_mode,parameter_value_0h,parameter_value_24h,parameter_value_96h,parameter_value_168h,lot_median_0h,lot_median_24h,lot_median_96h,lot_median_168h,lot_mad_0h,lot_mad_24h,lot_mad_96h,lot_mad_168h,robust_z_0h,robust_z_24h,robust_z_96h,robust_z_168h,early_drift_24h,early_pct_drift_24h,early_slope_per_h,predicted_168h_linear,actual_168h,observed_drift_168h,observed_slope_per_h,learned_safety_slope_95p,slope_excess_vs_safety,early_robust_z_max,anomaly_label_early,anomaly_score,future_failure_label_168h,risk_level_168h,qa_recommendation,explanation,split
FPGA_0043,LOT_C03,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.615765,10.488421,13.069131,15.610341,9.76158,10.680307,13.437858,15.962855,0.3136349999999996,0.1918860000000002,0.3398129999999995,0.6864559999999997,-0.3135838477627825,-0.6744907594765952,-0.7318818122600571,-0.3463695205317342,0.872656000000001,9.075263382580594,0.0363606666666667,15.724357000000008,15.610341,5.994576,0.035682,0.0541056717261904,-0.0184236717261904,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0047,LOT_C03,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,8.671506,10.163019,13.777671,17.785364,9.76158,10.680307,13.437858,15.962855,0.3136349999999996,0.1918860000000002,0.3398129999999995,0.6864559999999997,-2.344269103083809,-1.8182982395178853,0.6744907594765952,1.7907418386071825,1.4915129999999994,17.200161079286566,0.0621463749999999,19.112097,17.785364,9.113858,0.0542491547619047,0.0541056717261904,0.0001434830357142,2.344269103083809,0,60.4,0,HIGH,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train
FPGA_0051,LOT_C03,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.075215,11.413177,15.021492,18.747255,9.76158,10.680307,13.437858,15.962855,0.3136349999999996,0.1918860000000002,0.3398129999999995,0.6864559999999997,0.6744907594765952,2.5760818553600084,3.1433361860580966,2.735866640668349,1.3379619999999992,13.279736462199557,0.0557484166666666,19.440949,18.747255,8.672039999999999,0.0516192857142857,0.0541056717261904,-0.0024863860119047,2.5760818553600084,0,62.91,0,HIGH,QA REVIEW,Abnormal early drift,train
FPGA_0055,LOT_C03,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.76158,10.680307,13.437858,15.962855,9.76158,10.680307,13.437858,15.962855,0.3136349999999996,0.1918860000000002,0.3398129999999995,0.6864559999999997,0.0,0.0,0.0,0.0,0.9187270000000004,9.411662866052426,0.0382802916666666,16.192669000000002,15.962855,6.201274999999999,0.0369123511904761,0.0541056717261904,-0.0171933205357142,0.0,0,35.0,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0059,LOT_C03,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.207078,10.865767,13.117095,15.276399,9.76158,10.680307,13.437858,15.962855,0.3136349999999996,0.1918860000000002,0.3398129999999995,0.6864559999999997,0.9580699997299528,0.6519029853794887,-0.6366786423179546,-0.6744907594765952,0.6586890000000007,6.453257239731104,0.027445375,14.817901000000004,15.276399,5.069321,0.0301745297619047,0.0541056717261904,-0.0239311419642857,0.9580699997299528,0,45.38,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0062,LOT_D04,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.923944,11.75811,14.120501,16.482986,10.009678,11.857253,19.015894,26.120531,0.3398540000000007,0.4310919999999996,3.4865710000000014,5.425236999999999,1.814496721249796,-0.1551201074638081,-0.9470328705500062,-1.1981845302868546,0.8341659999999997,7.636124828175609,0.0347569166666666,16.763106,16.482986,5.559042,0.0330895357142857,0.0541056717261904,-0.0210161360119047,1.814496721249796,0,54.66,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0066,LOT_D04,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,9.475509,11.857253,19.015894,26.120531,10.009678,11.857253,19.015894,26.120531,0.3398540000000007,0.4310919999999996,3.4865710000000014,5.425236999999999,-1.0601377488534829,0.0,0.0,0.0,2.3817439999999994,25.135789539116043,0.0992393333333333,26.147716999999997,26.120531,16.645021999999997,0.0990775119047618,0.0541056717261904,0.0449718401785714,1.0601377488534829,1,46.48,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,train
FPGA_0070,LOT_D04,FPGA,Leakage Current (µA),µA,0.0,50.0,latent_defect,10.349532,12.288345,20.067101,28.278348,10.009678,11.857253,19.015894,26.120531,0.3398540000000007,0.4310919999999996,3.4865710000000014,5.425236999999999,0.6744907594765952,0.6744907594765952,0.2033600944300615,0.2682698704483342,1.938813,18.73333982638055,0.0807838749999999,23.921223,28.278348,17.928816,0.1067191428571428,0.0541056717261904,0.0526134711309523,0.6744907594765952,1,42.31,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,train
FPGA_0074,LOT_D04,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.777585,10.766046,13.457887,16.160623,10.009678,11.857253,19.015894,26.120531,0.3398540000000007,0.4310919999999996,3.4865710000000014,5.425236999999999,-0.4606230435398741,-1.7073131447027043,-1.0752181334056388,-1.2382622014922144,0.9884609999999991,10.109459544458057,0.0411858749999999,16.696811999999994,16.160623,6.383038000000001,0.0379942738095238,0.0541056717261904,-0.0161113979166666,1.7073131447027043,0,53.5,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0078,LOT_D04,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,10.009678,13.094109,22.502465,31.545768,10.009678,11.857253,19.015894,26.120531,0.3398540000000007,0.4310919999999996,3.4865710000000014,5.425236999999999,0.0,1.9351969946164256,0.6744907594765952,0.6744907594765952,3.0844310000000004,30.814487738766427,0.1285179583333333,31.600695,31.545768,21.53609,0.1281910119047619,0.0541056717261904,0.0740853401785714,1.9351969946164256,1,55.96,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,train
FPGA_0081,LOT_E05,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.46375,10.714025,11.865496,13.082187,9.855918,10.753848,13.444302,16.384326,0.6078319999999984,0.1210880000000003,1.714556,2.855884999999997,0.6744907594765952,-0.2218241734493632,-0.6210879423047164,-0.7798851291306508,0.2502750000000002,2.39182893322184,0.010428125,12.215675,13.082187,2.618437,0.0155859345238095,0.0541056717261904,-0.0385197372023809,0.6744907594765952,0,24.05,0,NORMAL,PASS,Abnormal early drift,train
FPGA_0085,LOT_E05,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.467566,11.707623,15.523984,19.240211,9.855918,10.753848,13.444302,16.384326,0.6078319999999984,0.1210880000000003,1.714556,2.855884999999997,0.6787252465357876,5.312767773187997,0.8181280119458358,0.6744907594765952,1.2400570000000002,11.846660436628728,0.0516690416666666,19.147965,19.240211,8.772644999999999,0.0522181249999999,0.0541056717261904,-0.0018875467261904,5.312767773187997,1,92.55,0,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift,train
FPGA_0089,LOT_E05,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.855918,10.753848,13.444302,16.384326,9.855918,10.753848,13.444302,16.384326,0.6078319999999984,0.1210880000000003,1.714556,2.855884999999997,0.0,0.0,0.0,0.0,0.8979299999999988,9.110566869570128,0.0374137499999999,16.14142799999999,16.384326,6.528408000000001,0.0388595714285714,0.0541056717261904,-0.015246100297619,0.0,0,35.0,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0093,LOT_E05,FPGA,Leakage Current (µA),µA,0.0,50.0,sudden_jump,9.725598,10.874936,18.62079,22.686427,9.855918,10.753848,13.444302,16.384326,0.6078319999999984,0.1210880000000003,1.714556,2.855884999999997,-0.144611727870515,0.6744907594765952,2.0363833683714505,1.488403381014366,1.1493380000000002,11.817658924417811,0.0478890833333333,17.770964,22.686427,12.960829,0.0771477916666666,0.0541056717261904,0.0230421199404761,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train
FPGA_0097,LOT_E05,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,8.81914,9.496032,11.729746,13.765805,9.855918,10.753848,13.444302,16.384326,0.6078319999999984,0.1210880000000003,1.714556,2.855884999999997,-1.1504777317229553,-7.006352975702059,-0.6744907594765952,-0.6184311406080484,0.6768919999999987,7.675260853099039,0.0282038333333332,13.557383999999992,13.765805,4.946664999999999,0.0294444345238095,0.0541056717261904,-0.0246612372023809,7.006352975702059,1,100.0,0,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift,train
FPGA_0104,LOT_F06,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.016182,10.717525,13.105295,15.417457,10.215667,10.987906,13.307329,15.706554,0.1264149999999997,0.2703810000000004,0.2020339999999993,0.2890969999999999,-1.0643577831284925,-0.6744907594765952,-0.6744907594765953,-0.6744907594765952,0.7013429999999996,7.002099203069588,0.0292226249999999,14.925582999999998,15.417457,5.401275,0.0321504464285714,0.0541056717261904,-0.021955225297619,1.0643577831284925,0,46.53,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0108,LOT_F06,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.342082,11.08158,13.307329,15.753143,10.215667,10.987906,13.307329,15.706554,0.1264149999999997,0.2703810000000004,0.2020339999999993,0.2890969999999999,0.6744907594765952,0.2336785772787677,0.0,0.1086965620302337,0.7394980000000011,7.1503784247698015,0.0308124166666667,15.518568000000007,15.753143,5.411061,0.0322086964285714,0.0541056717261904,-0.021896975297619,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0112,LOT_F06,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,8.436957,8.742936,9.469276,10.237023,10.215667,10.987906,13.307329,15.706554,0.1264149999999997,0.2703810000000004,0.2020339999999993,0.2890969999999999,-9.490356830982222,-5.600288187047795,-12.813344698820158,-12.76093531987804,0.3059790000000006,3.6266511729288258,0.012749125,10.578810000000004,10.237023,1.800066000000001,0.0107146785714285,0.0541056717261904,-0.0433909931547619,9.490356830982222,1,100.0,0,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift,train
FPGA_0116,LOT_F06,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.215667,11.445475,14.256762,17.225778,10.215667,10.987906,13.307329,15.706554,0.1264149999999997,0.2703810000000004,0.2020339999999993,0.2890969999999999,0.0,1.141448779030129,3.1696832475828067,3.544493888124296,1.2298080000000002,12.038450352776772,0.051242,18.824323,17.225778,7.010110999999998,0.0417268511904761,0.0541056717261904,-0.0123788205357142,1.141448779030129,0,47.37,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0120,LOT_F06,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.316045,10.987906,13.372961,15.706554,10.215667,10.987906,13.307329,15.706554,0.1264149999999997,0.2703810000000004,0.2020339999999993,0.2890969999999999,0.5355696195446938,0.0,0.2191125133688813,0.0,0.6718609999999998,6.51277694116301,0.0279942083333333,15.019072,15.706554,5.390509,0.032086363095238,0.0541056717261904,-0.0220193086309523,0.5355696195446938,0,40.8,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0123,LOT_G07,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.809516,10.886385,12.25496,13.589171,10.649934,11.643199,15.66871,18.229086,0.431464,0.7568139999999985,2.8184250000000013,4.639914999999999,0.2494682856015663,-0.6744907594765952,-0.8169608310184681,-0.6744907594765952,0.0768690000000003,0.7111234212521661,0.003202875,11.347599000000002,13.589171,2.779655,0.0165455654761904,0.0541056717261904,-0.03756010625,0.6744907594765952,0,12.28,0,NORMAL,PASS,Within learned lot behavior,train
FPGA_0127,LOT_G07,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,9.286994,11.643199,18.460586,25.339137,10.649934,11.643199,15.66871,18.229086,0.431464,0.7568139999999985,2.8184250000000013,4.639914999999999,-2.130630680012772,0.0,0.6681371913762036,1.0335671448522932,2.356204999999999,25.371018867892012,0.0981752083333333,25.780428999999994,25.339137,16.052143,0.0955484702380952,0.0541056717261904,0.0414427985119047,2.130630680012772,1,58.08,0,REVIEW,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train
FPGA_0131,LOT_G07,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,10.21847,12.795716,19.867285,26.764586,10.649934,11.643199,15.66871,18.229086,0.431464,0.7568139999999985,2.8184250000000013,4.639914999999999,-0.6744907594765952,1.0271507485851077,1.0047810534143868,1.2407804620370162,2.5772460000000006,25.221447046377797,0.10738525,28.25919200000001,26.764586,16.546116,0.0984887857142857,0.0541056717261904,0.0443831139880952,1.0271507485851077,1,46.13,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,train
FPGA_0135,LOT_G07,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.649934,11.147187,12.850285,14.590543,10.649934,11.643199,15.66871,18.229086,0.431464,0.7568139999999985,2.8184250000000013,4.639914999999999,0.0,-0.442057771908956,-0.6744907594765952,-0.5289242650906857,0.4972530000000006,4.6690711886101885,0.020718875,14.130705000000004,14.590543,3.940609,0.0234560059523809,0.0541056717261904,-0.0306496657738095,0.442057771908956,0,37.47,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0139,LOT_G07,FPGA,Leakage Current (µA),µA,0.0,50.0,lot_outlier,12.247399,13.063728,15.66871,18.229086,10.649934,11.643199,15.66871,18.229086,0.431464,0.7568139999999985,2.8184250000000013,4.639914999999999,2.497254420038008,1.266009460803487,0.0,0.0,0.8163289999999996,6.665325429505479,0.0340137083333333,17.961701999999995,18.229086,5.981686999999999,0.0356052797619047,0.0541056717261904,-0.0185003919642857,2.497254420038008,0,62.05,0,HIGH,QA REVIEW,Abnormal early drift,train
FPGA_0142,LOT_H08,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,10.542907,13.60734,22.459252,31.385653,9.632099,10.728248,15.145993,19.442677,0.3702380000000005,0.4940460000000009,1.5099719999999976,2.5025720000000007,1.6592882947113952,3.9306480564218433,3.2667662825264654,3.218859218696105,3.064433000000001,29.06630021492176,0.1276847083333333,31.993938000000007,31.385653,20.842746,0.1240639642857143,0.0541056717261904,0.0699582925595238,3.9306480564218433,1,77.58,1,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift; Drift above learned safety slope,train
FPGA_0146,LOT_H08,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.308732,10.234202,12.077973,14.322549,9.632099,10.728248,15.145993,19.442677,0.3702380000000005,0.4940460000000009,1.5099719999999976,2.5025720000000007,-0.5891022893913337,-0.6744907594765952,-1.370456630910631,-1.379971894250147,0.9254700000000008,9.941955574615328,0.03856125,15.787022000000004,14.322549,5.013817000000001,0.0298441488095238,0.0541056717261904,-0.0242615229166666,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0150,LOT_H08,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.261861,10.728248,15.145993,19.442677,9.632099,10.728248,15.145993,19.442677,0.3702380000000005,0.4940460000000009,1.5099719999999976,2.5025720000000007,-0.6744907594765953,0.0,0.0,0.0,1.466387000000001,15.832530848821865,0.0610994583333333,19.526570000000007,19.442677,10.180816,0.0606000952380952,0.0541056717261904,0.0064944235119047,0.6744907594765953,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train
FPGA_0154,LOT_H08,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.957734,12.285206,16.655965,20.757285,9.632099,10.728248,15.145993,19.442677,0.3702380000000005,0.4940460000000009,1.5099719999999976,2.5025720000000007,2.415010231091231,2.125619444126982,0.6744907594765952,0.3543118632886516,1.3274720000000002,12.11447549283456,0.0553113333333333,20.250038000000004,20.757285,9.799551,0.0583306607142857,0.0541056717261904,0.0042249889880952,2.415010231091231,0,61.16,0,HIGH,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train
FPGA_0158,LOT_H08,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.632099,10.652313,13.923441,16.940105,9.632099,10.728248,15.145993,19.442677,0.3702380000000005,0.4940460000000009,1.5099719999999976,2.5025720000000007,0.0,-0.103669406939548,-0.5461028595097339,-0.6744907594765952,1.0202139999999993,10.5918138922783,0.0425089166666666,16.773596999999995,16.940105,7.308005999999999,0.0435000357142857,0.0541056717261904,-0.0106056360119047,0.103669406939548,0,36.12,0,REVIEW,QA REVIEW,Abnormal early drift,train
FPGA_0161,LOT_I09,FPGA,Leakage Current (µA),µA,0.0,50.0,sudden_jump,9.751096,10.393348,16.088701,18.416697,9.751096,10.923572,17.388778,24.572242,0.1754949999999997,0.5302240000000005,2.0261200000000024,6.155545,0.0,-0.6744907594765952,-0.4327926890352255,-0.6744907594765952,0.6422519999999992,6.586459614385902,0.0267604999999999,14.246859999999996,18.416697,8.665600999999999,0.0515809583333333,0.0541056717261904,-0.0025247133928571,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,validation
FPGA_0165,LOT_I09,FPGA,Leakage Current (µA),µA,0.0,50.0,accelerating_drift,10.185902,12.265277,21.597729,33.79544,9.751096,10.923572,17.388778,24.572242,0.1754949999999997,0.5302240000000005,2.0261200000000024,6.155545,1.6711167222141994,1.7067647342322183,1.4011502559521516,1.0106273000722137,2.079374999999999,20.414245100728422,0.0866406249999999,24.74152699999999,33.79544,23.609538,0.1405329642857143,0.0541056717261904,0.0864272925595238,1.7067647342322183,1,53.49,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,validation
FPGA_0169,LOT_I09,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,9.734707,12.293927,19.414898,26.405498,9.751096,10.923572,17.388778,24.572242,0.1754949999999997,0.5302240000000005,2.0261200000000024,6.155545,-0.062988854708465,1.7432100106795407,0.6744907594765952,0.2008781077475717,2.55922,26.28964590305594,0.1066341666666666,27.649247,26.405498,16.670791,0.0992308988095238,0.0541056717261904,0.0451252270833333,1.7432100106795407,1,53.88,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,validation
FPGA_0173,LOT_I09,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.304031,10.740982,12.576282,14.16786,9.751096,10.923572,17.388778,24.572242,0.1754949999999997,0.5302240000000005,2.0261200000000024,6.155545,2.1251291950835727,-0.2322702627056319,-1.602069019612891,-1.1400549451047173,0.4369510000000005,4.240583127127631,0.0182062916666666,13.362688000000004,14.16786,3.863828999999999,0.0229989821428571,0.0541056717261904,-0.0311066895833333,2.1251291950835727,0,52.71,0,REVIEW,QA REVIEW,Abnormal early drift,validation
FPGA_0177,LOT_I09,FPGA,Leakage Current (µA),µA,0.0,50.0,latent_defect,9.575601,10.923572,17.388778,24.572242,9.751096,10.923572,17.388778,24.572242,0.1754949999999997,0.5302240000000005,2.0261200000000024,6.155545,-0.6744907594765952,0.0,0.0,0.0,1.3479709999999994,14.077142520871528,0.0561654583333333,19.011398,24.572242,14.996641,0.0892657202380952,0.0541056717261904,0.0351600485119047,0.6744907594765952,1,42.31,0,REVIEW,QA REVIEW,Abnormal early drift; Drift above learned safety slope,validation
FPGA_0184,LOT_J10,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,8.611946,9.224359,11.059099,13.09457,9.932008,10.704569,13.389481,16.086077,0.1067750000000007,0.4897800000000014,1.3216509999999992,2.146535,-8.338746157210839,-2.038441682152901,-1.1892860710207065,-0.9400004325154498,0.6124130000000001,7.111203437643479,0.0255172083333333,12.898837,13.09457,4.482624,0.0266822857142857,0.0541056717261904,-0.0274233860119047,8.338746157210839,1,100.0,0,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift,validation
FPGA_0188,LOT_J10,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.038783,10.704569,12.433052,13.939542,9.932008,10.704569,13.389481,16.086077,0.1067750000000007,0.4897800000000014,1.3216509999999992,2.146535,0.6744907594765952,0.0,-0.4881035330775226,-0.6744907594765952,0.6657859999999989,6.632138576956977,0.0277410833333332,14.699284999999993,13.939542,3.900758999999999,0.0232188035714285,0.0541056717261904,-0.0308868681547619,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,validation
FPGA_0192,LOT_J10,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.864509,10.583994,13.389481,16.086077,9.932008,10.704569,13.389481,16.086077,0.1067750000000007,0.4897800000000014,1.3216509999999992,2.146535,-0.426386811275207,-0.166047456661949,0.0,0.0,0.7194850000000006,7.2936727007902835,0.0299785416666666,14.900904000000004,16.086077,6.221568,0.0370331428571428,0.0541056717261904,-0.0170725288690476,0.426386811275207,0,39.62,0,REVIEW,QA REVIEW,Abnormal early drift,validation
FPGA_0196,LOT_J10,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.932008,11.194349,15.050728,18.883081,9.932008,10.704569,13.389481,16.086077,0.1067750000000007,0.4897800000000014,1.3216509999999992,2.146535,0.0,0.6744907594765952,0.8478000248993234,0.8788831079945473,1.262341000000001,12.709826653381684,0.0525975416666667,18.768395000000005,18.883081,8.951073000000001,0.0532801964285714,0.0541056717261904,-0.000825475297619,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,validation
